scenario,field,regime,coverage_nominal_pct,modes,coverage_actual_pct,n_obs,n_dof,obs_per_dof,n_modes_constrained,constrained_frac,best_rcond,rcond_spread,n_masks,vrmse,vrmse_sd,vrmse_oracle,sparsity_penalty,sparsity_penalty_sd
gliders,A,blocks,25.0,4,25.0,4096,81,50.5679012345679,76,0.9382716049382716,0.1,0.05788546002491161,3,1.4345371430301854,0.18348452146268077,0.8673691786103043,0.5671679644198812,0.18348452146268077
gliders,B,blocks,25.0,4,25.0,4096,81,50.5679012345679,76,0.9382716049382716,0.1,0.225309035908782,3,1.2677792905495715,0.061622674345559264,0.9494367536465056,0.31834253690306585,0.061622674345559264
maze,A,blocks,25.0,4,25.0,4096,81,50.5679012345679,76,0.9382716049382716,0.1,0.07094525356989852,3,1.4022963577797851,0.15996324329349157,0.9993311601405667,0.4029651976392185,0.15996324329349157
maze,B,blocks,25.0,4,25.0,4096,81,50.5679012345679,76,0.9382716049382716,0.1,0.22616018477862534,3,1.2292602417539813,0.06230899860639596,0.999805636945209,0.22945460480877233,0.06230899860639596
spirals,A,blocks,25.0,4,25.0,4096,81,50.5679012345679,76,0.9382716049382716,0.1,0.12059894882709747,3,1.2695523729385403,0.11477351047038237,0.7750979462231018,0.4944544267154385,0.11477351047038237
spirals,B,blocks,25.0,4,25.0,4096,81,50.5679012345679,76,0.9382716049382716,0.1,0.21039718119739134,3,1.2219266312495622,0.03456939824641149,0.8698671425366544,0.35205948871290776,0.0345693982464115
spots,A,blocks,25.0,4,25.0,4096,81,50.5679012345679,76,0.9382716049382716,0.1,0.04921048514468255,3,1.4242126149783099,0.16008529589651563,0.9993614922565,0.42485112272180997,0.16008529589651563
spots,B,blocks,25.0,4,25.0,4096,81,50.5679012345679,76,0.9382716049382716,0.1,0.2514325137077902,3,1.195717800324189,0.02052599949179512,0.9998224546079847,0.19589534571620415,0.02052599949179512
worms,A,blocks,25.0,4,25.0,4096,81,50.5679012345679,81,1.0,1e-06,0.09645554599726387,3,1.426701374848358,0.09933534202770979,0.9329096170145214,0.4937917578338363,0.09933534202770979
worms,B,blocks,25.0,4,25.0,4096,81,50.5679012345679,76,0.9382716049382716,0.1,0.24561240399693274,3,1.258727566429976,0.02626454919184119,0.9610445613562097,0.29768300507376605,0.02626454919184119
bubbles,A,blocks,10.0,4,10.15625,1664,81,20.54320987654321,57,0.7037037037037037,0.1,8.345023768445763,3,3.9658176487688785,0.19181175650361376,0.8850085024261369,3.0808091463427414,0.19181175650361354
bubbles,B,blocks,10.0,4,10.15625,1664,81,20.54320987654321,57,0.7037037037037037,0.1,11.718059853551855,3,1.375636920506362,0.09411100504049384,0.9104715940661648,0.46516532644019737,0.09411100504049384
gliders,A,blocks,10.0,4,10.15625,1664,81,20.54320987654321,57,0.7037037037037037,0.1,6.8189888829695375,3,2.424013775533806,0.10524054903029532,0.8673691786103043,1.5566445969235019,0.10524054903029532
gliders,B,blocks,10.0,4,10.15625,1664,81,20.54320987654321,57,0.7037037037037037,0.1,8.823318987504825,3,1.4958314725876753,0.08279568786534258,0.9494367536465056,0.5463947189411699,0.08279568786534258
maze,A,blocks,10.0,4,10.15625,1664,81,20.54320987654321,57,0.7037037037037037,0.1,10.215969439663978,3,2.3157241947574794,0.06197858450859408,0.9993311601405667,1.3163930346169126,0.06197858450859408
maze,B,blocks,10.0,4,10.15625,1664,81,20.54320987654321,57,0.7037037037037037,0.1,10.830173618936115,3,1.6749015653288002,0.004043202688850454,0.999805636945209,0.6750959283835914,0.004043202688850454
spirals,A,blocks,10.0,4,10.15625,1664,81,20.54320987654321,57,0.7037037037037037,0.1,5.3501743887562405,3,1.879996662326916,0.05161114559897957,0.7750979462231018,1.104898716103814,0.05161114559897957
spirals,B,blocks,10.0,4,10.15625,1664,81,20.54320987654321,57,0.7037037037037037,0.1,6.184909595734678,3,1.4439852191860465,0.052421756344241975,0.8698671425366544,0.574118076649392,0.052421756344241975
spots,A,blocks,10.0,4,10.15625,1664,81,20.54320987654321,57,0.7037037037037037,0.1,9.707271424547839,3,2.410102905142489,0.10437149940279752,0.9993614922565,1.4107414128859894,0.10437149940279754
spots,B,blocks,10.0,4,10.15625,1664,81,20.54320987654321,57,0.7037037037037037,0.1,10.595873813477418,3,1.4733193744787274,0.0193279395020895,0.9998224546079847,0.47349691987074277,0.019327939502089497
worms,A,blocks,10.0,4,10.15625,1664,81,20.54320987654321,57,0.7037037037037037,0.1,9.317676513214671,3,2.30916722286981,0.12167509576803835,0.9329096170145214,1.3762576058552891,0.12167509576803835
worms,B,blocks,10.0,4,10.15625,1664,81,20.54320987654321,57,0.7037037037037037,0.1,10.433459174917674,3,1.5285857551512427,0.08610859736515644,0.9610445613562097,0.5675411937950331,0.08610859736515644
bubbles,A,blocks,5.0,4,5.078125,832,81,10.271604938271604,36,0.4444444444444444,0.1,606.6151086874719,3,5.612576326507086,0.11921462694695292,0.8850085024261369,4.727567824080949,0.11921462694695292
bubbles,B,blocks,5.0,4,5.078125,832,81,10.271604938271604,36,0.4444444444444444,0.1,677.4829771180213,3,1.379300009381181,0.04548771674041734,0.9104715940661648,0.46882841531501596,0.04548771674041734
gliders,A,blocks,5.0,4,5.078125,832,81,10.271604938271604,36,0.4444444444444444,0.1,304.29169455751025,3,3.041280533175629,0.05013006365302943,0.8673691786103043,2.173911354565325,0.05013006365302943
gliders,B,blocks,5.0,4,5.078125,832,81,10.271604938271604,36,0.4444444444444444,0.1,387.05056975831775,3,1.4228623635426232,0.05077838329187541,0.9494367536465056,0.4734256098961176,0.05077838329187541
maze,A,blocks,5.0,4,5.078125,832,81,10.271604938271604,36,0.4444444444444444,0.1,445.0032291836246,3,2.9249252883123105,0.05483377699799089,0.9993311601405667,1.9255941281717437,0.05483377699799089
maze,B,blocks,5.0,4,5.078125,832,81,10.271604938271604,36,0.4444444444444444,0.1,462.26487618063993,3,1.8636052158275767,0.009400288224848742,0.999805636945209,0.8637995788823675,0.009400288224848742
spirals,A,blocks,5.0,4,5.078125,832,81,10.271604938271604,36,0.4444444444444444,0.1,278.739635521264,3,2.3272321553705133,0.050765345910011715,0.7750979462231018,1.5521342091474117,0.050765345910011715
spirals,B,blocks,5.0,4,5.078125,832,81,10.271604938271604,36,0.4444444444444444,0.1,399.3032670956389,3,1.4744590399221715,0.019655766851959425,0.8698671425366544,0.6045918973855171,0.019655766851959425
spots,A,blocks,5.0,4,5.078125,832,81,10.271604938271604,36,0.4444444444444444,0.1,685.0159091141545,3,3.1291120799374057,0.05050755162320313,0.9993614922565,2.129750587680906,0.05050755162320313
spots,B,blocks,5.0,4,5.078125,832,81,10.271604938271604,36,0.4444444444444444,0.1,697.8264936288491,3,1.5368791694910053,0.026381415057930718,0.9998224546079847,0.5370567148830206,0.026381415057930718
worms,A,blocks,5.0,4,5.078125,832,81,10.271604938271604,36,0.4444444444444444,0.1,473.6420812648885,3,2.9225764642355965,0.056501943957161585,0.9329096170145214,1.989666847221075,0.056501943957161585
worms,B,blocks,5.0,4,5.078125,832,81,10.271604938271604,36,0.4444444444444444,0.1,425.97502091578826,3,1.5134021872205203,0.04633855049061675,0.9610445613562097,0.5523576258643105,0.04633855049061675
bubbles,A,blocks,2.0,4,1.953125,320,81,3.950617283950617,26,0.32098765432098764,0.01,4238.306449503377,3,5.805272700486312,0.17397920933728708,0.8850085024261369,4.920264198060174,0.1739792093372871
bubbles,B,blocks,2.0,4,1.953125,320,81,3.950617283950617,14,0.1728395061728395,0.1,5380.598751592835,3,1.0962015977771622,0.019895747998748974,0.9104715940661648,0.18573000371099735,0.019895747998748974
gliders,A,blocks,2.0,4,1.953125,320,81,3.950617283950617,14,0.1728395061728395,0.1,3312.3624716714316,3,3.5983790715228117,0.04346482995109668,0.8673691786103043,2.731009892912507,0.04346482995109668
gliders,B,blocks,2.0,4,1.953125,320,81,3.950617283950617,14,0.1728395061728395,0.1,6703.573758361738,3,1.2921954822786852,0.021373094981037247,0.9494367536465056,0.3427587286321796,0.021373094981037247
maze,A,blocks,2.0,4,1.953125,320,81,3.950617283950617,14,0.1728395061728395,0.1,7684.750067220281,3,3.371065242361246,0.009602756478612995,0.9993311601405667,2.3717340822206796,0.009602756478612995
maze,B,blocks,2.0,4,1.953125,320,81,3.950617283950617,14,0.1728395061728395,0.1,7739.489253516201,3,1.904741028593877,0.015326200293805603,0.999805636945209,0.9049353916486682,0.015326200293805603
spirals,A,blocks,2.0,4,1.953125,320,81,3.950617283950617,14,0.1728395061728395,0.1,2215.428989353386,3,2.6108913482067044,0.01369283211780508,0.7750979462231018,1.8357934019836026,0.01369283211780508
spirals,B,blocks,2.0,4,1.953125,320,81,3.950617283950617,14,0.1728395061728395,0.1,4340.202176199058,3,1.3998326623461554,0.02077927614476927,0.8698671425366544,0.5299655198095009,0.02077927614476927
spots,A,blocks,2.0,4,1.953125,320,81,3.950617283950617,14,0.1728395061728395,0.1,7844.792303551995,3,3.663783278405384,0.00760553318265585,0.9993614922565,2.664421786148884,0.00760553318265585
spots,B,blocks,2.0,4,1.953125,320,81,3.950617283950617,14,0.1728395061728395,0.1,8025.067418190621,3,1.4212604154996307,0.017431030604672937,0.9998224546079847,0.42143796089164604,0.017431030604672933
worms,A,blocks,2.0,4,1.953125,320,81,3.950617283950617,14,0.1728395061728395,0.1,7726.063796501315,3,3.3656689381890517,0.02036488660315706,0.9329096170145214,2.432759321174531,0.02036488660315706
worms,B,blocks,2.0,4,1.953125,320,81,3.950617283950617,14,0.1728395061728395,0.1,9514.859133587468,3,1.36975947360379,0.03907598189885958,0.9610445613562097,0.4087149122475802,0.03907598189885959
bubbles,A,blocks,1.0,4,1.171875,192,81,2.3703703703703702,19,0.2345679012345679,0.01,4810.808246282825,3,6.816346129389426,0.23484509127997508,0.8850085024261369,5.9313376269632885,0.23484509127997508
bubbles,B,blocks,1.0,4,1.171875,192,81,2.3703703703703702,9,0.1111111111111111,0.1,6359.509420968755,3,1.0508012711480594,0.0074590071364640294,0.9104715940661648,0.1403296770818945,0.0074590071364640294
gliders,A,blocks,1.0,4,1.171875,192,81,2.3703703703703702,9,0.1111111111111111,0.1,2176.408965756153,3,3.7324496475231173,0.013081328935325173,0.8673691786103043,2.8650804689128133,0.013081328935325175
gliders,B,blocks,1.0,4,1.171875,192,81,2.3703703703703702,9,0.1111111111111111,0.1,5037.697062715455,3,1.2025333466788783,0.012897770526084328,0.9494367536465056,0.2530965930323727,0.01289777052608433
maze,A,blocks,1.0,4,1.171875,192,81,2.3703703703703702,9,0.1111111111111111,0.1,6518.058451876387,3,3.485291236494541,0.016707268185125804,0.9993311601405667,2.4859600763539738,0.016707268185125804
maze,B,blocks,1.0,4,1.171875,192,81,2.3703703703703702,9,0.1111111111111111,0.1,7215.096251061858,3,1.915809908667092,0.002937601388838099,0.999805636945209,0.9160042717218831,0.002937601388838099
spirals,A,blocks,1.0,4,1.171875,192,81,2.3703703703703702,9,0.1111111111111111,0.1,2746.2321893728854,3,2.720913143379328,0.029834845269025002,0.7750979462231018,1.9458151971562263,0.029834845269025002
spirals,B,blocks,1.0,4,1.171875,192,81,2.3703703703703702,9,0.1111111111111111,0.1,5578.444899909606,3,1.398552686044745,0.015085069753332042,0.8698671425366544,0.5286855435080907,0.015085069753332042
spots,A,blocks,1.0,4,1.171875,192,81,2.3703703703703702,9,0.1111111111111111,0.1,6601.317929544901,3,3.781015799184351,0.008640809523650827,0.9993614922565,2.7816543069278516,0.008640809523650827
spots,B,blocks,1.0,4,1.171875,192,81,2.3703703703703702,9,0.1111111111111111,0.1,7707.492428263017,3,1.4220005882080045,0.007506857297526551,0.9998224546079847,0.4221781336000198,0.007506857297526551
worms,A,blocks,1.0,4,1.171875,192,81,2.3703703703703702,9,0.1111111111111111,0.1,4353.490867273489,3,3.4630552039201454,0.01634172753377324,0.9329096170145214,2.530145586905624,0.01634172753377324
worms,B,blocks,1.0,4,1.171875,192,81,2.3703703703703702,9,0.1111111111111111,0.1,6053.281660928272,3,1.3231213371158776,0.009675532566705683,0.9610445613562097,0.36207677575966773,0.009675532566705683
bubbles,A,grid,50.0,4,100.0,16384,81,202.2716049382716,81,1.0,1e-06,0.0,3,0.8850085024261368,1.1102230246251565e-16,0.8850085024261369,0.0,0.0
bubbles,B,grid,50.0,4,100.0,16384,81,202.2716049382716,81,1.0,1e-06,0.0,3,0.9104715940661648,0.0,0.9104715940661648,0.0,0.0
gliders,A,grid,50.0,4,100.0,16384,81,202.2716049382716,81,1.0,1e-06,0.0,3,0.8673691786103043,0.0,0.8673691786103043,0.0,0.0
gliders,B,grid,50.0,4,100.0,16384,81,202.2716049382716,81,1.0,1e-06,0.0,3,0.9494367536465056,0.0,0.9494367536465056,0.0,0.0
maze,A,grid,50.0,4,100.0,16384,81,202.2716049382716,81,1.0,1e-06,0.0,3,0.9993311601405667,0.0,0.9993311601405667,0.0,0.0
maze,B,grid,50.0,4,100.0,16384,81,202.2716049382716,81,1.0,1e-06,0.0,3,0.999805636945209,0.0,0.999805636945209,0.0,0.0
spirals,A,grid,50.0,4,100.0,16384,81,202.2716049382716,81,1.0,1e-06,0.0,3,0.7750979462231018,0.0,0.7750979462231018,0.0,0.0
spirals,B,grid,50.0,4,100.0,16384,81,202.2716049382716,81,1.0,1e-06,0.0,3,0.8698671425366543,1.1102230246251565e-16,0.8698671425366544,0.0,0.0
spots,A,grid,50.0,4,100.0,16384,81,202.2716049382716,81,1.0,1e-06,0.0,3,0.9993614922565,0.0,0.9993614922565,0.0,0.0
spots,B,grid,50.0,4,100.0,16384,81,202.2716049382716,81,1.0,1e-06,0.0,3,0.9998224546079847,0.0,0.9998224546079847,0.0,0.0
worms,A,grid,50.0,4,100.0,16384,81,202.2716049382716,81,1.0,1e-06,0.0,3,0.9329096170145214,0.0,0.9329096170145214,0.0,0.0
worms,B,grid,50.0,4,100.0,16384,81,202.2716049382716,81,1.0,1e-06,0.0,3,0.9610445613562097,0.0,0.9610445613562097,0.0,0.0
bubbles,A,grid,25.0,4,25.0,4096,81,50.5679012345679,81,1.0,1e-06,0.0,3,0.8850105527850353,2.176756428245778e-07,0.8850085024261369,2.0503588983311616e-06,2.176756428245778e-07
bubbles,B,grid,25.0,4,25.0,4096,81,50.5679012345679,81,1.0,1e-06,0.0,3,0.9104813292188453,1.0337132318144745e-06,0.9104715940661648,9.735152680434567e-06,1.0337132318144745e-06
gliders,A,grid,25.0,4,25.0,4096,81,50.5679012345679,81,1.0,1e-06,0.0,3,0.8673692346414928,3.610456812463072e-09,0.8673691786103043,5.603118857777645e-08,3.610456812463072e-09
gliders,B,grid,25.0,4,25.0,4096,81,50.5679012345679,81,1.0,1e-06,0.0,3,0.9494377079224764,5.663818846942167e-08,0.9494367536465056,9.542759707992232e-07,5.663818846942167e-08
maze,A,grid,25.0,4,25.0,4096,81,50.5679012345679,81,1.0,1e-06,0.0,3,0.9993312163467496,3.320529400721039e-09,0.9993311601405667,5.620618296712602e-08,3.320529400721039e-09
maze,B,grid,25.0,4,25.0,4096,81,50.5679012345679,81,1.0,1e-06,0.0,3,0.9998059943281534,2.1133713346048955e-08,0.999805636945209,3.573829444973124e-07,2.1133713346048955e-08
spirals,A,grid,25.0,4,25.0,4096,81,50.5679012345679,81,1.0,1e-06,0.0,3,0.7750980757477707,1.0853298662685687e-09,0.7750979462231018,1.2952466887927727e-07,1.0853298662685687e-09
spirals,B,grid,25.0,4,25.0,4096,81,50.5679012345679,81,1.0,1e-06,0.0,3,0.8698688538501456,1.0170711485892388e-08,0.8698671425366544,1.7113134911372896e-06,1.0170711485892388e-08
spots,A,grid,25.0,4,25.0,4096,81,50.5679012345679,81,1.0,1e-06,0.0,3,0.9993617646987696,1.1294586284638998e-08,0.9993614922565,2.7244226955917367e-07,1.1294586284638998e-08
spots,B,grid,25.0,4,25.0,4096,81,50.5679012345679,81,1.0,1e-06,0.0,3,0.9998242228699082,7.196880800595282e-08,0.9998224546079847,1.7682619236625285e-06,7.196880800595282e-08
worms,A,grid,25.0,4,25.0,4096,81,50.5679012345679,81,1.0,1e-06,0.0,3,0.9329108965604425,5.803946992526212e-08,0.9329096170145214,1.279545921106795e-06,5.803946992526212e-08
worms,B,grid,25.0,4,25.0,4096,81,50.5679012345679,81,1.0,1e-06,0.0,3,0.9610528283448126,3.684750265292346e-07,0.9610445613562097,8.26698860290076e-06,3.684750265292346e-07
bubbles,A,grid,10.0,4,11.02294921875,1806,81,22.296296296296298,81,1.0,1e-06,0.0,3,0.8854917555204236,2.212225172953782e-05,0.8850085024261369,0.00048325309428657687,2.212225172953782e-05
bubbles,B,grid,10.0,4,11.02294921875,1806,81,22.296296296296298,81,1.0,1e-06,0.0,3,0.9112225581579576,6.44468548802779e-05,0.9104715940661648,0.0007509640917927237,6.44468548802779e-05
gliders,A,grid,10.0,4,11.02294921875,1806,81,22.296296296296298,81,1.0,1e-06,0.0,3,0.8681396287664812,0.00030966141181767163,0.8673691786103043,0.0007704501561768643,0.00030966141181767163
gliders,B,grid,10.0,4,11.02294921875,1806,81,22.296296296296298,81,1.0,1e-06,0.0,3,0.9502956783402946,0.00031386049914300504,0.9494367536465056,0.0008589246937889724,0.00031386049914300504
maze,A,grid,10.0,4,11.02294921875,1806,81,22.296296296296298,81,1.0,1e-06,0.0,3,0.9999955580521984,0.00021013808686489078,0.9993311601405667,0.0006643979116317533,0.00021013808686489078
maze,B,grid,10.0,4,11.02294921875,1806,81,22.296296296296298,81,1.0,1e-06,0.0,3,1.000532578800969,0.00018575011630419936,0.999805636945209,0.0007269418557599439,0.00018575011630419936
spirals,A,grid,10.0,4,11.02294921875,1806,81,22.296296296296298,81,1.0,1e-06,0.0,3,0.7757763407106429,0.00022490445857947005,0.7750979462231018,0.0006783944875411082,0.00022490445857947005
spirals,B,grid,10.0,4,11.02294921875,1806,81,22.296296296296298,81,1.0,1e-06,0.0,3,0.8706945656772835,0.00024093594113516756,0.8698671425366544,0.0008274231406290763,0.00024093594113516756
spots,A,grid,10.0,4,11.02294921875,1806,81,22.296296296296298,81,1.0,1e-06,0.0,3,0.9998888188772374,0.00024146880181270683,0.9993614922565,0.0005273266207373265,0.00024146880181270683
spots,B,grid,10.0,4,11.02294921875,1806,81,22.296296296296298,81,1.0,1e-06,0.0,3,1.000679330439575,0.000293075295875607,0.9998224546079847,0.0008568758315900723,0.000293075295875607
worms,A,grid,10.0,4,11.02294921875,1806,81,22.296296296296298,81,1.0,1e-06,0.0,3,0.9334780065017316,0.0002133070953398597,0.9329096170145214,0.0005683894872101636,0.0002133070953398597
worms,B,grid,10.0,4,11.02294921875,1806,81,22.296296296296298,81,1.0,1e-06,0.0,3,0.9617174867002998,0.00024032092275722618,0.9610445613562097,0.0006729253440900251,0.00024032092275722618
bubbles,A,grid,5.0,4,6.25,1024,81,12.641975308641975,81,1.0,1e-06,0.0,3,0.8853379219787142,2.7098459044731596e-05,0.8850085024261369,0.0003294195525772962,2.7098459044731596e-05
bubbles,B,grid,5.0,4,6.25,1024,81,12.641975308641975,81,1.0,1e-06,0.0,3,0.9113509979609499,6.152436248419577e-05,0.9104715940661648,0.0008794038947849506,6.152436248419577e-05
gliders,A,grid,5.0,4,6.25,1024,81,12.641975308641975,81,1.0,1e-06,0.0,3,0.8674934438590965,3.203382264251129e-06,0.8673691786103043,0.00012426524879227685,3.203382264251129e-06
gliders,B,grid,5.0,4,6.25,1024,81,12.641975308641975,81,1.0,1e-06,0.0,3,0.9505426789347586,2.8938705347999263e-05,0.9494367536465056,0.0011059252882530772,2.893870534799926e-05
maze,A,grid,5.0,4,6.25,1024,81,12.641975308641975,81,1.0,1e-06,0.0,3,0.9994098222082305,3.3900765324949924e-06,0.9993311601405667,7.866206766386312e-05,3.3900765324949924e-06
maze,B,grid,5.0,4,6.25,1024,81,12.641975308641975,81,1.0,1e-06,0.0,3,1.000096901944788,1.1788262257518776e-05,0.999805636945209,0.00029126499957902546,1.1788262257518776e-05
spirals,A,grid,5.0,4,6.25,1024,81,12.641975308641975,81,1.0,1e-06,0.0,3,0.775260688058878,1.0849027693118295e-05,0.7750979462231018,0.00016274183577617377,1.0849027693118295e-05
spirals,B,grid,5.0,4,6.25,1024,81,12.641975308641975,81,1.0,1e-06,0.0,3,0.8710218483181432,7.970831792802175e-05,0.8698671425366544,0.0011547057814888333,7.970831792802175e-05
spots,A,grid,5.0,4,6.25,1024,81,12.641975308641975,81,1.0,1e-06,0.0,3,0.999500265396127,6.5181733311042414e-06,0.9993614922565,0.0001387731396270686,6.5181733311042414e-06
spots,B,grid,5.0,4,6.25,1024,81,12.641975308641975,81,1.0,1e-06,0.0,3,1.0003637666941094,2.8842468585100297e-05,0.9998224546079847,0.0005413120861248825,2.8842468585100297e-05
worms,A,grid,5.0,4,6.25,1024,81,12.641975308641975,81,1.0,1e-06,0.0,3,0.9333265030047097,7.591399173364611e-06,0.9329096170145214,0.0004168859901883352,7.591399173364611e-06
worms,B,grid,5.0,4,6.25,1024,81,12.641975308641975,81,1.0,1e-06,0.0,3,0.9623624672793194,2.4357753307498822e-05,0.9610445613562097,0.0013179059231096524,2.4357753307498822e-05
bubbles,A,grid,2.0,4,1.9775390625,324,81,4.0,81,1.0,1e-06,0.0,3,0.9143636053407561,0.003444698991825455,0.8850085024261369,0.029355102914619218,0.003444698991825455
bubbles,B,grid,2.0,4,1.9775390625,324,81,4.0,81,1.0,1e-06,0.0,3,0.9516380596023571,0.004131414663802273,0.9104715940661648,0.04116646553619222,0.004131414663802273
gliders,A,grid,2.0,4,1.9775390625,324,81,4.0,81,1.0,1e-06,0.0,3,0.878627293977357,0.0007564844387099161,0.8673691786103043,0.011258115367052754,0.0007564844387099161
gliders,B,grid,2.0,4,1.9775390625,324,81,4.0,81,1.0,1e-06,0.0,3,0.979370787330506,0.002469263439341895,0.9494367536465056,0.029934033684000456,0.002469263439341895
maze,A,grid,2.0,4,1.9775390625,324,81,4.0,81,1.0,1e-06,0.0,3,1.1130143643452817,0.008557701936751311,0.9993311601405667,0.113683204204715,0.008557701936751311
maze,B,grid,2.0,4,1.9775390625,324,81,4.0,81,1.0,1e-06,0.0,3,1.1193046063330214,0.008605295654404654,0.999805636945209,0.11949896938781253,0.008605295654404654
spirals,A,grid,2.0,4,1.9775390625,324,81,4.0,81,1.0,1e-06,0.0,3,0.7928414206819548,0.0014629028870571477,0.7750979462231018,0.01774347445885316,0.0014629028870571477
spirals,B,grid,2.0,4,1.9775390625,324,81,4.0,81,1.0,1e-06,0.0,3,0.9121903504531925,0.003030563364877474,0.8698671425366544,0.04232320791653813,0.003030563364877474
spots,A,grid,2.0,4,1.9775390625,324,81,4.0,81,1.0,1e-06,0.0,3,1.1493316974598278,0.015453462027964406,0.9993614922565,0.14997020520332774,0.015453462027964406
spots,B,grid,2.0,4,1.9775390625,324,81,4.0,81,1.0,1e-06,0.0,3,1.1558194019765173,0.01432333196146629,0.9998224546079847,0.15599694736853273,0.01432333196146629
worms,A,grid,2.0,4,1.9775390625,324,81,4.0,81,1.0,1e-06,0.0,3,0.9826888677252112,0.0010602898257091073,0.9329096170145214,0.04977925071068997,0.0010602898257091073
worms,B,grid,2.0,4,1.9775390625,324,81,4.0,81,1.0,1e-06,0.0,3,1.0288411225058696,0.0015714030964527413,0.9610445613562097,0.06779656114965982,0.0015714030964527413
bubbles,A,grid,1.0,4,1.031494140625,169,81,2.0864197530864197,81,1.0,1e-06,0.0,3,1.0170915022942906,0.011910163315618307,0.8850085024261369,0.13208299986815372,0.011910163315618305
bubbles,B,grid,1.0,4,1.031494140625,169,81,2.0864197530864197,81,1.0,1e-06,0.0,3,1.0615880682893575,0.014059631078999345,0.9104715940661648,0.15111647422319271,0.014059631078999345
gliders,A,grid,1.0,4,1.031494140625,169,81,2.0864197530864197,81,1.0,1e-06,0.0,3,0.9881750342445862,0.007969970108746305,0.8673691786103043,0.12080585563428185,0.007969970108746305
gliders,B,grid,1.0,4,1.031494140625,169,81,2.0864197530864197,81,1.0,1e-06,0.0,3,1.127489190565494,0.016672488367047444,0.9494367536465056,0.17805243691898864,0.016672488367047444
maze,A,grid,1.0,4,1.031494140625,169,81,2.0864197530864197,81,1.0,1e-06,0.0,3,1.263563683735089,0.008090563497259938,0.9993311601405667,0.2642325235945223,0.008090563497259938
maze,B,grid,1.0,4,1.031494140625,169,81,2.0864197530864197,81,1.0,1e-06,0.0,3,1.2652230792097916,0.00783167808439186,0.999805636945209,0.2654174422645827,0.00783167808439186
spirals,A,grid,1.0,4,1.031494140625,169,81,2.0864197530864197,81,1.0,1e-06,0.0,3,0.8813472789453051,0.0026460406170063836,0.7750979462231018,0.10624933272220327,0.0026460406170063836
spirals,B,grid,1.0,4,1.031494140625,169,81,2.0864197530864197,81,1.0,1e-06,0.0,3,1.0278655866015738,0.00453796879838472,0.8698671425366544,0.15799844406491928,0.00453796879838472
spots,A,grid,1.0,4,1.031494140625,169,81,2.0864197530864197,81,1.0,1e-06,0.0,3,1.2670066806816267,0.011922953369510894,0.9993614922565,0.2676451884251269,0.011922953369510894
spots,B,grid,1.0,4,1.031494140625,169,81,2.0864197530864197,81,1.0,1e-06,0.0,3,1.2677606218227215,0.012210878669237368,0.9998224546079847,0.2679381672147369,0.012210878669237368
worms,A,grid,1.0,4,1.031494140625,169,81,2.0864197530864197,81,1.0,1e-06,0.0,3,1.13192657273541,0.012721142192968896,0.9329096170145214,0.19901695572088862,0.012721142192968896
worms,B,grid,1.0,4,1.031494140625,169,81,2.0864197530864197,81,1.0,1e-06,0.0,3,1.1808969190718834,0.016375845840393775,0.9610445613562097,0.21985235771567377,0.016375845840393775
bubbles,A,random,50.0,4,50.0,8192,81,101.1358024691358,81,1.0,1e-06,0.0,3,0.8874074371087586,0.0003271496615940066,0.8850085024261369,0.002398934682621756,0.0003271496615940066
bubbles,B,random,50.0,4,50.0,8192,81,101.1358024691358,81,1.0,1e-06,0.0,3,0.912922823226515,0.00038633185722019875,0.9104715940661648,0.002451229160350158,0.00038633185722019875
gliders,A,random,50.0,4,50.0,8192,81,101.1358024691358,81,1.0,1e-06,0.0,3,0.8697996493299355,7.839153941440194e-05,0.8673691786103043,0.002430470719631206,7.839153941440194e-05
gliders,B,random,50.0,4,50.0,8192,81,101.1358024691358,81,1.0,1e-06,0.0,3,0.9519871336251428,0.00015348239452850815,0.9494367536465056,0.002550379978637126,0.00015348239452850815
maze,A,random,50.0,4,50.0,8192,81,101.1358024691358,81,1.0,1e-06,0.0,3,1.0018491736648871,6.729923577061264e-05,0.9993311601405667,0.0025180135243206094,6.729923577061264e-05
maze,B,random,50.0,4,50.0,8192,81,101.1358024691358,81,1.0,1e-06,0.0,3,1.002305076100095,6.062773063845981e-05,0.999805636945209,0.0024994391548860038,6.062773063845981e-05
spirals,A,random,50.0,4,50.0,8192,81,101.1358024691358,81,1.0,1e-06,0.0,3,0.7771753328391299,0.0001438088403381961,0.7750979462231018,0.0020773866160281873,0.00014380884033819607
spirals,B,random,50.0,4,50.0,8192,81,101.1358024691358,81,1.0,1e-06,0.0,3,0.8721217070313753,0.00020365302828149787,0.8698671425366544,0.00225456449472076,0.00020365302828149784
spots,A,random,50.0,4,50.0,8192,81,101.1358024691358,81,1.0,1e-06,0.0,3,1.0021516738901284,0.00020365596992266894,0.9993614922565,0.0027901816336282823,0.00020365596992266897
spots,B,random,50.0,4,50.0,8192,81,101.1358024691358,81,1.0,1e-06,0.0,3,1.0026076194584326,0.00019318307589345389,0.9998224546079847,0.0027851648504478854,0.00019318307589345389
worms,A,random,50.0,4,50.0,8192,81,101.1358024691358,81,1.0,1e-06,0.0,3,0.9352915603637518,0.00017581172752535677,0.9329096170145214,0.0023819433492304385,0.0001758117275253568
