family,scenario,field,segment,window,bin,freq_rel_nyquist,period_steps,period_time_units,share,cumulative_share,ar1_null_share
Turbulent radiative layer 2D,tcool_0.03,pressure,full,boxcar,16,0.32,6.3125,10.0812708125,0.012291019188360603,0.723897616879714,0.018969391926865968
Turbulent radiative layer 2D,tcool_0.03,pressure,full,boxcar,17,0.34,5.9411764705882355,9.48825488235294,0.015409154257630741,0.7393067711373448,0.017417000893114532
Turbulent radiative layer 2D,tcool_0.03,pressure,full,boxcar,18,0.36,5.611111111111111,8.961129611111112,0.013545330362938833,0.7528521015002836,0.016056114608230084
Turbulent radiative layer 2D,tcool_0.03,pressure,full,boxcar,19,0.38,5.315789473684211,8.489491210526316,0.01731633644590748,0.770168437946191,0.014859529400359162
Turbulent radiative layer 2D,tcool_0.03,pressure,full,boxcar,20,0.4,5.05,8.06501665,0.009097865616505519,0.7792663035626967,0.013804203096100929
Turbulent radiative layer 2D,tcool_0.03,pressure,full,boxcar,21,0.42,4.809523809523809,7.680968238095238,0.012080687239253297,0.79134699080195,0.012870653826352146
Turbulent radiative layer 2D,tcool_0.03,pressure,full,boxcar,22,0.44,4.590909090909091,7.331833318181818,0.012868518623840433,0.8042155094257905,0.01204241351980431
Turbulent radiative layer 2D,tcool_0.03,pressure,full,boxcar,23,0.46,4.391304347826087,7.013057956521739,0.012029061275734883,0.8162445707015253,0.01130554946670432
Turbulent radiative layer 2D,tcool_0.03,pressure,full,boxcar,24,0.48,4.208333333333333,6.720847208333333,0.00973009223015866,0.825974662931684,0.010648254832827326
Turbulent radiative layer 2D,tcool_0.03,pressure,full,boxcar,25,0.5,4.04,6.45201332,0.011199965521515262,0.8371746284531992,0.010060503035785222
Turbulent radiative layer 2D,tcool_0.03,pressure,full,boxcar,26,0.52,3.8846153846153846,6.203858961538462,0.008172637395872914,0.8453472658490722,0.009533758508879036
Turbulent radiative layer 2D,tcool_0.03,pressure,full,boxcar,27,0.54,3.740740740740741,5.974086407407407,0.008289633883611973,0.8536368997326841,0.009060735871422565
Turbulent radiative layer 2D,tcool_0.03,pressure,full,boxcar,28,0.56,3.607142857142857,5.760726178571429,0.00890615791957709,0.8625430576522611,0.008635199940692955
Turbulent radiative layer 2D,tcool_0.03,pressure,full,boxcar,29,0.58,3.4827586206896552,5.562080448275862,0.0068321490402657,0.8693752066925268,0.00825179983301448
Turbulent radiative layer 2D,tcool_0.03,pressure,full,boxcar,30,0.6,3.3666666666666667,5.376677766666666,0.005868405381849855,0.8752436120743767,0.007905931330815814
Turbulent radiative layer 2D,tcool_0.03,pressure,full,boxcar,31,0.62,3.2580645161290325,5.203236548387097,0.008217838242420549,0.8834614503167972,0.007593622598916608
Turbulent radiative layer 2D,tcool_0.03,pressure,full,boxcar,32,0.64,3.15625,5.04063540625,0.00723705096360329,0.8906985012804005,0.007311439153667783
Turbulent radiative layer 2D,tcool_0.03,pressure,full,boxcar,33,0.66,3.0606060606060606,4.887888878787878,0.0068465715060667025,0.8975450727864672,0.007056404700846334
Turbulent radiative layer 2D,tcool_0.03,pressure,full,boxcar,34,0.68,2.9705882352941178,4.74412744117647,0.0068481592623892374,0.9043932320488565,0.0068259350613023816
Turbulent radiative layer 2D,tcool_0.03,pressure,full,boxcar,35,0.7,2.8857142857142857,4.6085809428571425,0.007267137194183919,0.9116603692430404,0.006617782906006728
Turbulent radiative layer 2D,tcool_0.03,pressure,full,boxcar,36,0.72,2.8055555555555554,4.480564805555556,0.0075706086314499006,0.9192309778744903,0.006429991436891246
Turbulent radiative layer 2D,tcool_0.03,pressure,full,boxcar,37,0.74,2.72972972972973,4.3594684594594595,0.007802538678170534,0.9270335165526609,0.006260855489944683
Turbulent radiative layer 2D,tcool_0.03,pressure,full,boxcar,38,0.76,2.6578947368421053,4.244745605263158,0.005885256761500826,0.9329187733141617,0.00610888881484875
Turbulent radiative layer 2D,tcool_0.03,pressure,full,boxcar,39,0.78,2.58974358974359,4.135905974358974,0.005714239613507475,0.9386330129276692,0.0059727965120044855
Turbulent radiative layer 2D,tcool_0.03,pressure,full,boxcar,40,0.8,2.525,4.032508325,0.006654808423437562,0.9452878213511068,0.005851451792500701
Turbulent radiative layer 2D,tcool_0.03,pressure,full,boxcar,41,0.82,2.4634146341463414,3.934154463414634,0.006405063117194662,0.9516928844683014,0.005743876377271431
Turbulent radiative layer 2D,tcool_0.03,pressure,full,boxcar,42,0.84,2.4047619047619047,3.840484119047619,0.0052997891285210125,0.9569926735968224,0.00564922397486189
Turbulent radiative layer 2D,tcool_0.03,pressure,full,boxcar,43,0.86,2.3488372093023258,3.751170534883721,0.0051292602430238875,0.9621219338398462,0.005566766378176847
Turbulent radiative layer 2D,tcool_0.03,pressure,full,boxcar,44,0.88,2.2954545454545454,3.665916659090909,0.005718810483224461,0.9678407443230708,0.005495881803640403
Turbulent radiative layer 2D,tcool_0.03,pressure,full,boxcar,45,0.9,2.2444444444444445,3.584451844444444,0.006687860347098052,0.9745286046701689,0.0054360451648597175
Turbulent radiative layer 2D,tcool_0.03,pressure,full,boxcar,46,0.92,2.1956521739130435,3.5065289782608695,0.005548634910182329,0.9800772395803512,0.005386820030007376
Turbulent radiative layer 2D,tcool_0.03,pressure,full,boxcar,47,0.94,2.148936170212766,3.431921978723404,0.004428338544740887,0.9845055781250921,0.0053478520600379765
Turbulent radiative layer 2D,tcool_0.03,pressure,full,boxcar,48,0.96,2.1041666666666665,3.3604236041666664,0.005332608931853072,0.9898381870569452,0.005318863765433283
Turbulent radiative layer 2D,tcool_0.03,pressure,full,boxcar,49,0.98,2.061224489795918,3.291843530612245,0.005692762979374724,0.9955309500363199,0.005299650453992089
Turbulent radiative layer 2D,tcool_0.03,pressure,full,boxcar,50,1.0,2.02,3.22600666,0.004469049963680384,1.0000000000000002,0.005290077272551496
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,1,0.02,101.0,161.300333,0.2222095407102317,0.2222095407102317,0.06301103578437708
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,2,0.04,50.5,80.6501665,0.09893892652537062,0.3211484672356023,0.06147894795375957
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,3,0.06,33.666666666666664,53.76677766666666,0.03699732754777283,0.3581457947833751,0.05909052140456496
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,4,0.08,25.25,40.32508325,0.023713686608898787,0.3818594813922739,0.05605360870413298
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,5,0.1,20.2,32.2600666,0.018113932337498407,0.3999734137297723,0.052596109176874246
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,6,0.12,16.833333333333332,26.88338883333333,0.016515512709635773,0.4164889264394081,0.048931108013533314
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,7,0.14,14.428571428571429,23.042904714285715,0.02048841159399225,0.4369773380334004,0.045234939013688684
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,8,0.16,12.625,20.162541625,0.01669744975696489,0.45367478779036524,0.04163877015351267
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,9,0.18,11.222222222222221,17.922259222222223,0.03854360129389467,0.4922183890842599,0.038230200212430336
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,10,0.2,10.1,16.1300333,0.0498908494099445,0.5421092384942043,0.03506031457787551
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,11,0.22,9.181818181818182,14.663666636363637,0.027163861586486687,0.5692731000806911,0.03215251364236839
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,12,0.24,8.416666666666666,13.441694416666666,0.01529024604412918,0.5845633461248202,0.029510866610431827
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,13,0.26,7.769230769230769,12.407717923076923,0.019674013550405798,0.6042373596752261,0.027126977097069505
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,14,0.28,7.214285714285714,11.521452357142858,0.03287759275520009,0.6371149524304262,0.024985136680335713
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,15,0.3,6.733333333333333,10.753355533333332,0.02171749052492052,0.6588324429553467,0.023065940577275956
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,16,0.32,6.3125,10.0812708125,0.014584242839397285,0.673416685794744,0.021348681660186507
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,17,0.34,5.9411764705882355,9.48825488235294,0.012604656504467425,0.6860213422992114,0.019812845568137356
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,18,0.36,5.611111111111111,8.961129611111112,0.015688062947081978,0.7017094052462933,0.018438979636368487
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,19,0.38,5.315789473684211,8.489491210526316,0.018276587748399548,0.7199859929946929,0.01720914451176429
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,20,0.4,5.05,8.06501665,0.010433545113867746,0.7304195381085606,0.016107098861724112
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,21,0.42,4.809523809523809,7.680968238095238,0.010437369015045083,0.7408569071236056,0.015118320876799301
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,22,0.44,4.590909090909091,7.331833318181818,0.011649090740330523,0.7525059978639362,0.014229935660611865
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,23,0.46,4.391304347826087,7.013057956521739,0.013304691094241637,0.7658106889581778,0.013430593165778833
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,24,0.48,4.208333333333333,6.720847208333333,0.014311141186242082,0.7801218301444199,0.012710324660048199
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,25,0.5,4.04,6.45201332,0.012381301381710213,0.7925031315261302,0.01206039462549645
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,26,0.52,3.8846153846153846,6.203858961538462,0.008492131135970242,0.8009952626621004,0.011473157796210708
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,27,0.54,3.740740740740741,5.974086407407407,0.009877649287392725,0.8108729119494932,0.010941926468922884
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,28,0.56,3.607142857142857,5.760726178571429,0.010585621166230578,0.8214585331157237,0.010460850390179943
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,29,0.58,3.4827586206896552,5.562080448275862,0.008716524659748376,0.8301750577754721,0.01002480982561074
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,30,0.6,3.3666666666666667,5.376677766666666,0.0075221687215037405,0.8376972264969758,0.00962932144418285
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,31,0.62,3.2580645161290325,5.203236548387097,0.008348034147367121,0.8460452606443428,0.00927045613386071
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,32,0.64,3.15625,5.04063540625,0.007698594276493463,0.8537438549208364,0.008944767629345948
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,33,0.66,3.0606060606060606,4.887888878787878,0.007490163240169971,0.8612340181610063,0.008649230764686646
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,34,0.68,2.9705882352941178,4.74412744117647,0.008006585056347099,0.8692406032173534,0.00838118819176001
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,35,0.7,2.8857142857142857,4.6085809428571425,0.008596276982315647,0.8778368801996691,0.008138304485098441
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,36,0.72,2.8055555555555554,4.480564805555556,0.010240203000812428,0.8880770832004816,0.007918526656732008
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,37,0.74,2.72972972972973,4.3594684594594595,0.010015610184969156,0.8980926933854507,0.00772005021525044
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,38,0.76,2.6578947368421053,4.244745605263158,0.007171700359033696,0.9052643937444844,0.007541290011759772
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,39,0.78,2.58974358974359,4.135905974358974,0.007338697511554348,0.9126030912560388,0.007380855216819698
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,40,0.8,2.525,4.032508325,0.009266859389123432,0.9218699506451622,0.007237527864480388
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,41,0.82,2.4634146341463414,3.934154463414634,0.008557415976348877,0.9304273666215112,0.007110244481478003
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,42,0.84,2.4047619047619047,3.840484119047619,0.008321632434891842,0.938748999056403,0.006998080391701715
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,43,0.86,2.3488372093023258,3.751170534883721,0.007903016234323117,0.9466520152907262,0.00690023634891206
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,44,0.88,2.2954545454545454,3.665916659090909,0.008027456879583823,0.9546794721703099,0.006816027205305474
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,45,0.9,2.2444444444444445,3.584451844444444,0.00902406066989474,0.9637035328402047,0.006744872370897566
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,46,0.92,2.1956521739130435,3.5065289782608695,0.008716497384294235,0.972420030224499,0.006686287859845431
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,47,0.94,2.148936170212766,3.431921978723404,0.007121754062555277,0.9795417842870543,0.006639879755699947
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,48,0.96,2.1041666666666665,3.3604236041666664,0.007029856762297306,0.9865716410493516,0.006605338959051949
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,49,0.98,2.061224489795918,3.291843530612245,0.007219838358217527,0.9937914794075691,0.006582437108910355
Turbulent radiative layer 2D,tcool_0.03,pressure,full,hann,50,1.0,2.02,3.22600666,0.0062085205924312,1.0000000000000002,0.006571023594150076
Turbulent radiative layer 2D,tcool_0.03,pressure,train,boxcar,1,0.03333333333333333,60.0,95.82198,0.31973352572218583,0.31973352572218583,0.15338983514038307
Turbulent radiative layer 2D,tcool_0.03,pressure,train,boxcar,2,0.06666666666666667,30.0,47.91099,0.20548243079114697,0.5252159565133327,0.13356632318491948
Turbulent radiative layer 2D,tcool_0.03,pressure,train,boxcar,3,0.1,20.0,31.940659999999998,0.050453842397125734,0.5756697989104586,0.1100380215646469
Turbulent radiative layer 2D,tcool_0.03,pressure,train,boxcar,4,0.13333333333333333,15.0,23.955495,0.025299634979934996,0.6009694338903936,0.08846152368925203
Turbulent radiative layer 2D,tcool_0.03,pressure,train,boxcar,5,0.16666666666666666,12.0,19.164396,0.02866710514324518,0.6296365390336387,0.07085978352205459
Turbulent radiative layer 2D,tcool_0.03,pressure,train,boxcar,6,0.2,10.0,15.970329999999999,0.057633261148196016,0.6872698001818348,0.057204686256211924
Turbulent radiative layer 2D,tcool_0.03,pressure,train,boxcar,7,0.23333333333333334,8.571428571428571,13.688854285714285,0.026259123747613786,0.7135289239294487,0.04678676572345822
Turbulent radiative layer 2D,tcool_0.03,pressure,train,boxcar,8,0.26666666666666666,7.5,11.9777475,0.020876462907036663,0.7344053868364853,0.03883921855756926
Turbulent radiative layer 2D,tcool_0.03,pressure,train,boxcar,9,0.3,6.666666666666667,10.646886666666667,0.016558685585282857,0.7509640724217682,0.0327289564507864
Turbulent radiative layer 2D,tcool_0.03,pressure,train,boxcar,10,0.3333333333333333,6.0,9.582198,0.02462757206813201,0.7755916444899001,0.02797880622025295
Turbulent radiative layer 2D,tcool_0.03,pressure,train,boxcar,11,0.36666666666666664,5.454545454545454,8.711089090909091,0.020336704044623653,0.7959283485345239,0.02424101179856751
Turbulent radiative layer 2D,tcool_0.03,pressure,train,boxcar,12,0.4,5.0,7.985164999999999,0.016185771155943742,0.8121141196904677,0.021264472032458803
Turbulent radiative layer 2D,tcool_0.03,pressure,train,boxcar,13,0.43333333333333335,4.615384615384615,7.3709215384615385,0.010997577126231685,0.8231116968166993,0.018867478558517312
Turbulent radiative layer 2D,tcool_0.03,pressure,train,boxcar,14,0.4666666666666667,4.285714285714286,6.844427142857143,0.01258296549369438,0.8356946623103937,0.01691752115423474
Turbulent radiative layer 2D,tcool_0.03,pressure,train,boxcar,15,0.5,4.0,6.388132,0.012290460776151271,0.847985123086545,0.015316973198328847
Turbulent radiative layer 2D,tcool_0.03,pressure,train,boxcar,16,0.5333333333333333,3.75,5.98887375,0.013996611298134318,0.8619817343846793,0.013993101362802228
Turbulent radiative layer 2D,tcool_0.03,pressure,train,boxcar,17,0.5666666666666667,3.5294117647058822,5.63658705882353,0.010266512580454372,0.8722482469651336,0.012891108515771377
Turbulent radiative layer 2D,tcool_0.03,pressure,train,boxcar,18,0.6,3.3333333333333335,5.3234433333333335,0.011432299286377227,0.8836805462515108,0.011969267121246734
